,DATE_NAME,GEOGRAPHY_NAME,GEOGRAPHY_CODE,VARIABLE_NAME,MEASURES_NAME,OBS_VALUE,OBS_STATUS_NAME
790,Jan 2015-Dec 2015,Crawley,E30000196,Unemployment rate - aged 16-64 ,Denominator,313100.0,Normal Value
791,Jan 2015-Dec 2015,Crawley,E30000196,Unemployment rate - aged 16-64 ,Confidence,1.1,Normal Value
792,Jan 2015-Dec 2015,Crawley,E30000196,% with NVQ4+ - aged 16-64,Variable,42.8,Normal Value
793,Jan 2015-Dec 2015,Crawley,E30000196,% with NVQ4+ - aged 16-64,Numerator,162400.0,Normal Value
794,Jan 2015-Dec 2015,Crawley,E30000196,% with NVQ4+ - aged 16-64,Denominator,379700.0,Normal Value
795,Jan 2015-Dec 2015,Crawley,E30000196,% with NVQ4+ - aged 16-64,Confidence,3.2,Normal Value
796,Jan 2015-Dec 2015,Crawley,E30000196,% with no qualifications (NVQ) - aged 16-64,Variable,5.1,Normal Value
797,Jan 2015-Dec 2015,Crawley,E30000196,% with no qualifications (NVQ) - aged 16-64,Numerator,19400.0,Normal Value
798,Jan 2015-Dec 2015,Crawley,E30000196,% with no qualifications (NVQ) - aged 16-64,Denominator,379700.0,Normal Value
799,Jan 2015-Dec 2015,Crawley,E30000196,% with no qualifications (NVQ) - aged 16-64,Confidence,1.4,Normal Value
800,Jan 2015-Dec 2015,Crewe,E30000197,Economic activity rate - aged 16-64,Variable,78.6,Normal Value
801,Jan 2015-Dec 2015,Crewe,E30000197,Economic activity rate - aged 16-64,Numerator,147200.0,Normal Value
802,Jan 2015-Dec 2015,Crewe,E30000197,Economic activity rate - aged 16-64,Denominator,187300.0,Normal Value
803,Jan 2015-Dec 2015,Crewe,E30000197,Economic activity rate - aged 16-64,Confidence,3.8,Normal Value
804,Jan 2015-Dec 2015,Crewe,E30000197,Employment rate - aged 16-64,Variable,76.0,Normal Value
805,Jan 2015-Dec 2015,Crewe,E30000197,Employment rate - aged 16-64,Numerator,142400.0,Normal Value
806,Jan 2015-Dec 2015,Crewe,E30000197,Employment rate - aged 16-64,Denominator,187300.0,Normal Value
807,Jan 2015-Dec 2015,Crewe,E30000197,Employment rate - aged 16-64,Confidence,4.0,Normal Value
808,Jan 2015-Dec 2015,Crewe,E30000197,Unemployment rate - aged 16-64 ,Variable,3.3,Normal Value
809,Jan 2015-Dec 2015,Crewe,E30000197,Unemployment rate - aged 16-64 ,Numerator,4800.0,Normal Value
810,Jan 2015-Dec 2015,Crewe,E30000197,Unemployment rate - aged 16-64 ,Denominator,147200.0,Normal Value
811,Jan 2015-Dec 2015,Crewe,E30000197,Unemployment rate - aged 16-64 ,Confidence,1.9,Normal Value
812,Jan 2015-Dec 2015,Crewe,E30000197,% with NVQ4+ - aged 16-64,Variable,33.9,Normal Value
813,Jan 2015-Dec 2015,Crewe,E30000197,% with NVQ4+ - aged 16-64,Numerator,63200.0,Normal Value
814,Jan 2015-Dec 2015,Crewe,E30000197,% with NVQ4+ - aged 16-64,Denominator,186500.0,Normal Value
815,Jan 2015-Dec 2015,Crewe,E30000197,% with NVQ4+ - aged 16-64,Confidence,4.4,Normal Value
816,Jan 2015-Dec 2015,Crewe,E30000197,% with no qualifications (NVQ) - aged 16-64,Variable,8.7,Normal Value
817,Jan 2015-Dec 2015,Crewe,E30000197,% with no qualifications (NVQ) - aged 16-64,Numerator,16200.0,Normal Value
818,Jan 2015-Dec 2015,Crewe,E30000197,% with no qualifications (NVQ) - aged 16-64,Denominator,186500.0,Normal Value
819,Jan 2015-Dec 2015,Crewe,E30000197,% with no qualifications (NVQ) - aged 16-64,Confidence,2.6,Normal Value
820,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Economic activity rate - aged 16-64,Variable,64.5,Normal Value
821,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Economic activity rate - aged 16-64,Numerator,16500.0,Normal Value
822,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Economic activity rate - aged 16-64,Denominator,25600.0,Normal Value
823,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Economic activity rate - aged 16-64,Confidence,11.7,Normal Value
824,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Employment rate - aged 16-64,Variable,64.5,Normal Value
825,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Employment rate - aged 16-64,Numerator,16500.0,Normal Value
826,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Employment rate - aged 16-64,Denominator,25600.0,Normal Value
827,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Employment rate - aged 16-64,Confidence,11.7,Normal Value
828,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
829,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
830,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Unemployment rate - aged 16-64 ,Denominator,16500.0,Normal Value
831,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
832,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with NVQ4+ - aged 16-64,Variable,20.3,Normal Value
833,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with NVQ4+ - aged 16-64,Numerator,5200.0,Normal Value
834,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with NVQ4+ - aged 16-64,Denominator,25600.0,Normal Value
835,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with NVQ4+ - aged 16-64,Confidence,9.9,Normal Value
836,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with no qualifications (NVQ) - aged 16-64,Variable,10.5,Normal Value
837,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with no qualifications (NVQ) - aged 16-64,Numerator,2700.0,Normal Value
838,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with no qualifications (NVQ) - aged 16-64,Denominator,25600.0,Normal Value
839,Jan 2015-Dec 2015,Cromer and Sheringham,E30000198,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
840,Jan 2015-Dec 2015,Darlington,E30000199,Economic activity rate - aged 16-64,Variable,77.9,Normal Value
841,Jan 2015-Dec 2015,Darlington,E30000199,Economic activity rate - aged 16-64,Numerator,56400.0,Normal Value
842,Jan 2015-Dec 2015,Darlington,E30000199,Economic activity rate - aged 16-64,Denominator,72400.0,Normal Value
843,Jan 2015-Dec 2015,Darlington,E30000199,Economic activity rate - aged 16-64,Confidence,2.4,Normal Value
844,Jan 2015-Dec 2015,Darlington,E30000199,Employment rate - aged 16-64,Variable,73.3,Normal Value
845,Jan 2015-Dec 2015,Darlington,E30000199,Employment rate - aged 16-64,Numerator,53100.0,Normal Value
846,Jan 2015-Dec 2015,Darlington,E30000199,Employment rate - aged 16-64,Denominator,72400.0,Normal Value
847,Jan 2015-Dec 2015,Darlington,E30000199,Employment rate - aged 16-64,Confidence,2.6,Normal Value
848,Jan 2015-Dec 2015,Darlington,E30000199,Unemployment rate - aged 16-64 ,Variable,5.9,Normal Value
849,Jan 2015-Dec 2015,Darlington,E30000199,Unemployment rate - aged 16-64 ,Numerator,3300.0,Normal Value
850,Jan 2015-Dec 2015,Darlington,E30000199,Unemployment rate - aged 16-64 ,Denominator,56400.0,Normal Value
851,Jan 2015-Dec 2015,Darlington,E30000199,Unemployment rate - aged 16-64 ,Confidence,1.6,Normal Value
852,Jan 2015-Dec 2015,Darlington,E30000199,% with NVQ4+ - aged 16-64,Variable,32.2,Normal Value
853,Jan 2015-Dec 2015,Darlington,E30000199,% with NVQ4+ - aged 16-64,Numerator,23200.0,Normal Value
854,Jan 2015-Dec 2015,Darlington,E30000199,% with NVQ4+ - aged 16-64,Denominator,72200.0,Normal Value
855,Jan 2015-Dec 2015,Darlington,E30000199,% with NVQ4+ - aged 16-64,Confidence,2.8,Normal Value
856,Jan 2015-Dec 2015,Darlington,E30000199,% with no qualifications (NVQ) - aged 16-64,Variable,8.6,Normal Value
857,Jan 2015-Dec 2015,Darlington,E30000199,% with no qualifications (NVQ) - aged 16-64,Numerator,6200.0,Normal Value
858,Jan 2015-Dec 2015,Darlington,E30000199,% with no qualifications (NVQ) - aged 16-64,Denominator,72200.0,Normal Value
859,Jan 2015-Dec 2015,Darlington,E30000199,% with no qualifications (NVQ) - aged 16-64,Confidence,1.7,Normal Value
860,Jan 2015-Dec 2015,Derby,E30000200,Economic activity rate - aged 16-64,Variable,78.8,Normal Value
861,Jan 2015-Dec 2015,Derby,E30000200,Economic activity rate - aged 16-64,Numerator,210700.0,Normal Value
862,Jan 2015-Dec 2015,Derby,E30000200,Economic activity rate - aged 16-64,Denominator,267600.0,Normal Value
863,Jan 2015-Dec 2015,Derby,E30000200,Economic activity rate - aged 16-64,Confidence,2.4,Normal Value
864,Jan 2015-Dec 2015,Derby,E30000200,Employment rate - aged 16-64,Variable,74.5,Normal Value
865,Jan 2015-Dec 2015,Derby,E30000200,Employment rate - aged 16-64,Numerator,199300.0,Normal Value
866,Jan 2015-Dec 2015,Derby,E30000200,Employment rate - aged 16-64,Denominator,267600.0,Normal Value
867,Jan 2015-Dec 2015,Derby,E30000200,Employment rate - aged 16-64,Confidence,2.6,Normal Value
868,Jan 2015-Dec 2015,Derby,E30000200,Unemployment rate - aged 16-64 ,Variable,5.4,Normal Value
869,Jan 2015-Dec 2015,Derby,E30000200,Unemployment rate - aged 16-64 ,Numerator,11400.0,Normal Value
870,Jan 2015-Dec 2015,Derby,E30000200,Unemployment rate - aged 16-64 ,Denominator,210700.0,Normal Value
871,Jan 2015-Dec 2015,Derby,E30000200,Unemployment rate - aged 16-64 ,Confidence,1.5,Normal Value
872,Jan 2015-Dec 2015,Derby,E30000200,% with NVQ4+ - aged 16-64,Variable,36.4,Normal Value
873,Jan 2015-Dec 2015,Derby,E30000200,% with NVQ4+ - aged 16-64,Numerator,97300.0,Normal Value
874,Jan 2015-Dec 2015,Derby,E30000200,% with NVQ4+ - aged 16-64,Denominator,266800.0,Normal Value
875,Jan 2015-Dec 2015,Derby,E30000200,% with NVQ4+ - aged 16-64,Confidence,2.8,Normal Value
876,Jan 2015-Dec 2015,Derby,E30000200,% with no qualifications (NVQ) - aged 16-64,Variable,7.0,Normal Value
877,Jan 2015-Dec 2015,Derby,E30000200,% with no qualifications (NVQ) - aged 16-64,Numerator,18800.0,Normal Value
878,Jan 2015-Dec 2015,Derby,E30000200,% with no qualifications (NVQ) - aged 16-64,Denominator,266800.0,Normal Value
879,Jan 2015-Dec 2015,Derby,E30000200,% with no qualifications (NVQ) - aged 16-64,Confidence,1.5,Normal Value
880,Jan 2015-Dec 2015,Doncaster,E30000201,Economic activity rate - aged 16-64,Variable,76.4,Normal Value
881,Jan 2015-Dec 2015,Doncaster,E30000201,Economic activity rate - aged 16-64,Numerator,144200.0,Normal Value
882,Jan 2015-Dec 2015,Doncaster,E30000201,Economic activity rate - aged 16-64,Denominator,188800.0,Normal Value
883,Jan 2015-Dec 2015,Doncaster,E30000201,Economic activity rate - aged 16-64,Confidence,2.8,Normal Value
884,Jan 2015-Dec 2015,Doncaster,E30000201,Employment rate - aged 16-64,Variable,70.3,Normal Value
885,Jan 2015-Dec 2015,Doncaster,E30000201,Employment rate - aged 16-64,Numerator,132700.0,Normal Value
886,Jan 2015-Dec 2015,Doncaster,E30000201,Employment rate - aged 16-64,Denominator,188800.0,Normal Value
887,Jan 2015-Dec 2015,Doncaster,E30000201,Employment rate - aged 16-64,Confidence,3.1,Normal Value
888,Jan 2015-Dec 2015,Doncaster,E30000201,Unemployment rate - aged 16-64 ,Variable,7.9,Normal Value
889,Jan 2015-Dec 2015,Doncaster,E30000201,Unemployment rate - aged 16-64 ,Numerator,11500.0,Normal Value
890,Jan 2015-Dec 2015,Doncaster,E30000201,Unemployment rate - aged 16-64 ,Denominator,144200.0,Normal Value
891,Jan 2015-Dec 2015,Doncaster,E30000201,Unemployment rate - aged 16-64 ,Confidence,2.1,Normal Value
892,Jan 2015-Dec 2015,Doncaster,E30000201,% with NVQ4+ - aged 16-64,Variable,22.6,Normal Value
893,Jan 2015-Dec 2015,Doncaster,E30000201,% with NVQ4+ - aged 16-64,Numerator,42600.0,Normal Value
894,Jan 2015-Dec 2015,Doncaster,E30000201,% with NVQ4+ - aged 16-64,Denominator,188400.0,Normal Value
895,Jan 2015-Dec 2015,Doncaster,E30000201,% with NVQ4+ - aged 16-64,Confidence,2.8,Normal Value
896,Jan 2015-Dec 2015,Doncaster,E30000201,% with no qualifications (NVQ) - aged 16-64,Variable,10.0,Normal Value
897,Jan 2015-Dec 2015,Doncaster,E30000201,% with no qualifications (NVQ) - aged 16-64,Numerator,18900.0,Normal Value
898,Jan 2015-Dec 2015,Doncaster,E30000201,% with no qualifications (NVQ) - aged 16-64,Denominator,188400.0,Normal Value
899,Jan 2015-Dec 2015,Doncaster,E30000201,% with no qualifications (NVQ) - aged 16-64,Confidence,2.0,Normal Value
900,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Economic activity rate - aged 16-64,Variable,79.5,Normal Value
901,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Economic activity rate - aged 16-64,Numerator,57500.0,Normal Value
902,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Economic activity rate - aged 16-64,Denominator,72300.0,Normal Value
903,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Economic activity rate - aged 16-64,Confidence,5.3,Normal Value
904,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Employment rate - aged 16-64,Variable,75.6,Normal Value
905,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Employment rate - aged 16-64,Numerator,54700.0,Normal Value
906,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Employment rate - aged 16-64,Denominator,72300.0,Normal Value
907,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Employment rate - aged 16-64,Confidence,5.7,Normal Value
908,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Unemployment rate - aged 16-64 ,Variable,4.9,Normal Value
909,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Unemployment rate - aged 16-64 ,Numerator,2800.0,Normal Value
910,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Unemployment rate - aged 16-64 ,Denominator,57500.0,Normal Value
911,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
912,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with NVQ4+ - aged 16-64,Variable,34.4,Normal Value
913,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with NVQ4+ - aged 16-64,Numerator,24900.0,Normal Value
914,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with NVQ4+ - aged 16-64,Denominator,72300.0,Normal Value
915,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with NVQ4+ - aged 16-64,Confidence,6.3,Normal Value
916,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with no qualifications (NVQ) - aged 16-64,Variable,4.4,Normal Value
917,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with no qualifications (NVQ) - aged 16-64,Numerator,3200.0,Normal Value
918,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with no qualifications (NVQ) - aged 16-64,Denominator,72300.0,Normal Value
919,Jan 2015-Dec 2015,Dorchester and Weymouth,E30000046,% with no qualifications (NVQ) - aged 16-64,Confidence,2.7,Normal Value
920,Jan 2015-Dec 2015,Dudley,E30000202,Economic activity rate - aged 16-64,Variable,73.8,Normal Value
921,Jan 2015-Dec 2015,Dudley,E30000202,Economic activity rate - aged 16-64,Numerator,244400.0,Normal Value
922,Jan 2015-Dec 2015,Dudley,E30000202,Economic activity rate - aged 16-64,Denominator,331000.0,Normal Value
923,Jan 2015-Dec 2015,Dudley,E30000202,Economic activity rate - aged 16-64,Confidence,2.2,Normal Value
924,Jan 2015-Dec 2015,Dudley,E30000202,Employment rate - aged 16-64,Variable,68.1,Normal Value
925,Jan 2015-Dec 2015,Dudley,E30000202,Employment rate - aged 16-64,Numerator,225300.0,Normal Value
926,Jan 2015-Dec 2015,Dudley,E30000202,Employment rate - aged 16-64,Denominator,331000.0,Normal Value
927,Jan 2015-Dec 2015,Dudley,E30000202,Employment rate - aged 16-64,Confidence,2.3,Normal Value
928,Jan 2015-Dec 2015,Dudley,E30000202,Unemployment rate - aged 16-64 ,Variable,7.8,Normal Value
929,Jan 2015-Dec 2015,Dudley,E30000202,Unemployment rate - aged 16-64 ,Numerator,19100.0,Normal Value
930,Jan 2015-Dec 2015,Dudley,E30000202,Unemployment rate - aged 16-64 ,Denominator,244400.0,Normal Value
931,Jan 2015-Dec 2015,Dudley,E30000202,Unemployment rate - aged 16-64 ,Confidence,1.5,Normal Value
932,Jan 2015-Dec 2015,Dudley,E30000202,% with NVQ4+ - aged 16-64,Variable,22.3,Normal Value
933,Jan 2015-Dec 2015,Dudley,E30000202,% with NVQ4+ - aged 16-64,Numerator,73600.0,Normal Value
934,Jan 2015-Dec 2015,Dudley,E30000202,% with NVQ4+ - aged 16-64,Denominator,329800.0,Normal Value
935,Jan 2015-Dec 2015,Dudley,E30000202,% with NVQ4+ - aged 16-64,Confidence,2.1,Normal Value
936,Jan 2015-Dec 2015,Dudley,E30000202,% with no qualifications (NVQ) - aged 16-64,Variable,19.2,Normal Value
937,Jan 2015-Dec 2015,Dudley,E30000202,% with no qualifications (NVQ) - aged 16-64,Numerator,63300.0,Normal Value
938,Jan 2015-Dec 2015,Dudley,E30000202,% with no qualifications (NVQ) - aged 16-64,Denominator,329800.0,Normal Value
939,Jan 2015-Dec 2015,Dudley,E30000202,% with no qualifications (NVQ) - aged 16-64,Confidence,1.9,Normal Value
940,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Economic activity rate - aged 16-64,Variable,73.3,Normal Value
941,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Economic activity rate - aged 16-64,Numerator,118500.0,Normal Value
942,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Economic activity rate - aged 16-64,Denominator,161600.0,Normal Value
943,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Economic activity rate - aged 16-64,Confidence,4.1,Normal Value
944,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Employment rate - aged 16-64,Variable,67.8,Normal Value
945,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Employment rate - aged 16-64,Numerator,109600.0,Normal Value
946,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Employment rate - aged 16-64,Denominator,161600.0,Normal Value
947,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Employment rate - aged 16-64,Confidence,4.3,Normal Value
948,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Unemployment rate - aged 16-64 ,Variable,7.5,Normal Value
949,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Unemployment rate - aged 16-64 ,Numerator,8900.0,Normal Value
950,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Unemployment rate - aged 16-64 ,Denominator,118500.0,Normal Value
951,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,Unemployment rate - aged 16-64 ,Confidence,2.9,Normal Value
952,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with NVQ4+ - aged 16-64,Variable,31.7,Normal Value
953,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with NVQ4+ - aged 16-64,Numerator,51100.0,Normal Value
954,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with NVQ4+ - aged 16-64,Denominator,161600.0,Normal Value
955,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with NVQ4+ - aged 16-64,Confidence,4.3,Normal Value
956,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with no qualifications (NVQ) - aged 16-64,Variable,12.1,Normal Value
957,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with no qualifications (NVQ) - aged 16-64,Numerator,19600.0,Normal Value
958,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with no qualifications (NVQ) - aged 16-64,Denominator,161600.0,Normal Value
959,Jan 2015-Dec 2015,Durham and Bishop Auckland,E30000203,% with no qualifications (NVQ) - aged 16-64,Confidence,3.0,Normal Value
960,Jan 2015-Dec 2015,Eastbourne,E30000204,Economic activity rate - aged 16-64,Variable,77.6,Normal Value
961,Jan 2015-Dec 2015,Eastbourne,E30000204,Economic activity rate - aged 16-64,Numerator,110500.0,Normal Value
962,Jan 2015-Dec 2015,Eastbourne,E30000204,Economic activity rate - aged 16-64,Denominator,142400.0,Normal Value
963,Jan 2015-Dec 2015,Eastbourne,E30000204,Economic activity rate - aged 16-64,Confidence,3.8,Normal Value
964,Jan 2015-Dec 2015,Eastbourne,E30000204,Employment rate - aged 16-64,Variable,74.4,Normal Value
965,Jan 2015-Dec 2015,Eastbourne,E30000204,Employment rate - aged 16-64,Numerator,106000.0,Normal Value
966,Jan 2015-Dec 2015,Eastbourne,E30000204,Employment rate - aged 16-64,Denominator,142400.0,Normal Value
